"ID";"WijkenEnBuurten";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25"
"14555";"BU04530602";"2";"1";"0";"1"
"14556";"BU04530603";"4";"4";"0";"0"
"14557";"BU04530604";"5";"4";"1";"0"
"14558";"BU04530605";"4";"4";"0";"0"
"14559";"BU04530606";"0";"0";"0";"0"
"14560";"BU04530607";"9";"5";"1";"3"
"14561";"BU04530608";"1";"0";"0";"1"
"14562";"WK045307  ";"4";"3";"0";"1"
"14563";"BU04530700";"1";"1";"0";"0"
"14564";"BU04530701";"1";"0";"0";"1"
"14565";"BU04530702";"1";"1";"0";"0"
"14566";"BU04530703";"1";"1";"0";"0"
"14567";"WK045308  ";"29";"10";"8";"11"
"14568";"BU04530800";"1";"1";"0";"0"
"14569";"BU04530801";"2";"2";"0";"0"
"14570";"BU04530802";"2";"2";"0";"0"
"14571";"BU04530803";"2";"0";"2";"0"
"14572";"BU04530804";"2";"1";"1";"0"
"14573";"BU04530805";"11";"3";"2";"6"
"14574";"BU04530806";"4";"0";"2";"2"
"14575";"BU04530807";"4";"1";"1";"2"
"14576";"BU04530808";"1";"0";"0";"1"
"14577";"WK045309  ";"11";"8";"1";"2"
"14578";"BU04530900";"5";"4";"0";"1"
"14579";"BU04530901";"6";"4";"1";"1"
"14580";"GM0983    ";"624";"317";"228";"79"
"14581";"WK098311  ";"118";"76";"35";"7"
"14582";"BU09831101";"73";"47";"22";"4"
"14583";"BU09831102";"16";"9";"7";"0"
"14584";"BU09831103";"14";"10";"2";"2"
"14585";"BU09831104";"15";"10";"4";"1"
"14586";"WK098312  ";"63";"29";"29";"5"
"14587";"BU09831201";"8";"5";"2";"1"
"14588";"BU09831202";"0";"0";"0";"0"
"14589";"BU09831203";"13";"7";"6";"0"
"14590";"BU09831204";"7";"4";"2";"1"
"14591";"BU09831205";"12";"5";"6";"1"
"14592";"BU09831206";"6";"2";"3";"1"
"14593";"BU09831207";"15";"5";"9";"1"
"14594";"BU09831208";"1";"0";"1";"0"
"14595";"BU09831209";"1";"1";"0";"0"
"14596";"BU09831210";"0";"0";"0";"0"
"14597";"WK098313  ";"46";"16";"18";"12"
"14598";"BU09831301";"2";"1";"1";"0"
"14599";"BU09831302";"17";"5";"9";"3"
"14600";"BU09831303";"0";"0";"0";"0"
"14601";"BU09831304";"0";"0";"0";"0"
"14602";"BU09831305";"2";"1";"1";"0"
"14603";"BU09831306";"1";"1";"0";"0"
"14604";"BU09831307";"24";"8";"7";"9"
"14605";"BU09831308";"0";"0";"0";"0"
"14606";"WK098314  ";"54";"34";"15";"5"
"14607";"BU09831401";"10";"6";"2";"2"
"14608";"BU09831402";"19";"12";"4";"3"
"14609";"BU09831403";"25";"16";"9";"0"
"14610";"BU09831404";"0";"0";"0";"0"
"14611";"BU09831405";"0";"0";"0";"0"
"14612";"WK098315  ";"45";"29";"10";"6"
"14613";"BU09831501";"5";"0";"3";"2"
"14614";"BU09831502";"10";"7";"3";"0"
"14615";"BU09831503";"6";"4";"0";"2"
"14616";"BU09831504";"5";"3";"1";"1"
"14617";"BU09831505";"1";"1";"0";"0"
"14618";"BU09831506";"0";"0";"0";"0"
"14619";"BU09831507";"17";"13";"3";"1"
"14620";"BU09831508";"0";"0";"0";"0"
"14621";"BU09831509";"0";"0";"0";"0"
"14622";"BU09831510";"0";"0";"0";"0"
"14623";"BU09831511";"0";"0";"0";"0"
"14624";"BU09831512";"1";"1";"0";"0"
"14625";"WK098316  ";"8";"3";"3";"2"
"14626";"BU09831601";"1";"1";"0";"0"
"14627";"BU09831602";"1";"0";"0";"1"
"14628";"BU09831603";"1";"0";"1";"0"
"14629";"BU09831604";"4";"2";"1";"1"
"14630";"BU09831605";"0";"0";"0";"0"
"14631";"BU09831606";"1";"0";"1";"0"
"14632";"BU09831607";;;;
"14633";"WK098321  ";"39";"9";"28";"2"
"14634";"BU09832101";"17";"2";"14";"1"
"14635";"BU09832102";"22";"7";"14";"1"
"14636";"WK098322  ";"54";"24";"21";"9"
"14637";"BU09832201";"6";"2";"4";"0"
"14638";"BU09832202";"35";"18";"11";"6"
"14639";"BU09832203";"13";"4";"6";"3"
"14640";"WK098323  ";"5";"2";"1";"2"
"14641";"BU09832301";"0";"0";"0";"0"
"14642";"BU09832302";"1";"0";"0";"1"
"14643";"BU09832303";"4";"2";"1";"1"
"14644";"BU09832304";"0";"0";"0";"0"
"14645";"WK098324  ";"11";"3";"4";"4"
"14646";"BU09832401";"3";"2";"1";"0"
"14647";"BU09832402";"3";"0";"1";"2"
"14648";"BU09832403";"3";"1";"1";"1"
"14649";"BU09832404";"2";"0";"1";"1"
"14650";"WK098325  ";"21";"13";"5";"3"
"14651";"BU09832501";"20";"12";"5";"3"
"14652";"BU09832502";"1";"1";"0";"0"
"14653";"WK098326  ";"3";"2";"1";"0"
"14654";"BU09832601";"0";"0";"0";"0"
"14655";"BU09832602";"0";"0";"0";"0"
"14656";"BU09832603";"3";"2";"1";"0"
"14657";"WK098327  ";"0";"0";"0";"0"
"14658";"BU09832701";"0";"0";"0";"0"
"14659";"BU09832702";"0";"0";"0";"0"
"14660";"WK098328  ";"20";"13";"7";"0"
"14661";"BU09832801";"7";"4";"3";"0"
"14662";"BU09832802";"0";"0";"0";"0"
"14663";"BU09832803";"1";"1";"0";"0"
"14664";"BU09832804";"0";"0";"0";"0"
"14665";"BU09832805";"1";"1";"0";"0"
"14666";"BU09832806";"2";"1";"1";"0"
"14667";"BU09832807";"5";"4";"1";"0"
"14668";"BU09832808";"1";"1";"0";"0"
"14669";"BU09832809";"0";"0";"0";"0"
"14670";"BU09832810";"2";"1";"1";"0"
"14671";"BU09832811";"1";"0";"1";"0"
"14672";"BU09832812";"0";"0";"0";"0"
"14673";"WK098331  ";"40";"16";"17";"7"
"14674";"BU09833101";"17";"5";"9";"3"
"14675";"BU09833102";"21";"10";"8";"3"
"14676";"BU09833103";"0";"0";"0";"0"
"14677";"BU09833104";"0";"0";"0";"0"
"14678";"BU09833105";"2";"1";"0";"1"
"14679";"WK098332  ";"38";"15";"19";"4"
"14680";"BU09833201";"6";"2";"4";"0"
"14681";"BU09833202";"0";"0";"0";"0"
"14682";"BU09833203";"1";"0";"1";"0"
"14683";"BU09833204";"28";"10";"14";"4"
"14684";"BU09833205";"0";"0";"0";"0"
"14685";"BU09833206";"3";"3";"0";"0"
"14686";"BU09833207";;;;
"14687";"WK098335  ";"17";"10";"4";"3"
"14688";"BU09833501";"7";"3";"2";"2"
"14689";"BU09833502";"10";"7";"2";"1"
"14690";"WK098341  ";"11";"5";"5";"1"
"14691";"BU09834101";"5";"3";"2";"0"
"14692";"BU09834102";"3";"0";"2";"1"
"14693";"BU09834103";"3";"2";"1";"0"
"14694";"BU09834104";"0";"0";"0";"0"
"14695";"BU09834105";"0";"0";"0";"0"
"14696";"BU09834106";"0";"0";"0";"0"
"14697";"BU09834107";"0";"0";"0";"0"
"14698";"WK098343  ";"1";"0";"1";"0"
"14699";"BU09834301";"1";"0";"1";"0"
"14700";"BU09834302";;;;
"14701";"BU09834303";"0";"0";"0";"0"
"14702";"WK098344  ";"18";"12";"3";"3"
"14703";"BU09834401";"6";"4";"2";"0"
"14704";"BU09834402";"2";"0";"1";"1"
"14705";"BU09834403";"1";"1";"0";"0"
"14706";"BU09834404";"9";"7";"0";"2"
"14707";"WK098351  ";"12";"6";"2";"4"
"14708";"BU09835101";"10";"6";"2";"2"
"14709";"BU09835102";"0";"0";"0";"0"
"14710";"BU09835103";"0";"0";"0";"0"
"14711";"BU09835104";"1";"0";"0";"1"
"14712";"BU09835105";"0";"0";"0";"0"
"14713";"BU09835106";"0";"0";"0";"0"
"14714";"BU09835107";;;;
"14715";"BU09835108";"1";"0";"0";"1"
"14716";"GM0984    ";"152";"70";"44";"38"
"14717";"WK098401  ";"4";"3";"0";"1"
"14718";"BU09840101";"4";"3";"0";"1"
"14719";"WK098402  ";"3";"3";"0";"0"
"14720";"BU09840201";"3";"3";"0";"0"
"14721";"WK098403  ";"2";"1";"0";"1"
"14722";"BU09840301";"2";"1";"0";"1"
"14723";"WK098404  ";"0";"0";"0";"0"
"14724";"BU09840401";"0";"0";"0";"0"
"14725";"WK098405  ";"0";"0";"0";"0"
"14726";"BU09840501";"0";"0";"0";"0"
"14727";"WK098406  ";"25";"8";"13";"4"
"14728";"BU09840601";"25";"8";"13";"4"
"14729";"WK098407  ";"0";"0";"0";"0"
"14730";"BU09840701";"0";"0";"0";"0"
"14731";"WK098408  ";"2";"0";"1";"1"
"14732";"BU09840801";"2";"0";"1";"1"
"14733";"WK098409  ";"0";"0";"0";"0"
"14734";"BU09840901";"0";"0";"0";"0"
"14735";"WK098410  ";"5";"1";"3";"1"
"14736";"BU09841001";"5";"1";"3";"1"
"14737";"WK098411  ";"24";"15";"5";"4"
"14738";"BU09841101";"24";"15";"5";"4"
"14739";"WK098412  ";"5";"3";"2";"0"
"14740";"BU09841201";"0";"0";"0";"0"
"14741";"BU09841202";"1";"1";"0";"0"
"14742";"BU09841203";"4";"2";"2";"0"
"14743";"WK098413  ";"12";"7";"0";"5"
"14744";"BU09841301";"4";"3";"0";"1"
"14745";"BU09841302";"3";"2";"0";"1"
"14746";"BU09841303";"5";"2";"0";"3"
"14747";"WK098414  ";"1";"0";"0";"1"
"14748";"BU09841401";"1";"0";"0";"1"
"14749";"WK098415  ";"6";"2";"2";"2"
"14750";"BU09841501";"5";"2";"1";"2"
"14751";"BU09841502";"1";"0";"1";"0"
"14752";"WK098416  ";"27";"13";"5";"9"
"14753";"BU09841601";"15";"9";"2";"4"
"14754";"BU09841602";"12";"4";"3";"5"
"14755";"WK098417  ";"11";"4";"4";"3"
"14756";"BU09841701";"2";"1";"1";"0"
"14757";"BU09841702";"5";"1";"2";"2"
"14758";"BU09841703";"4";"2";"1";"1"
"14759";"BU09841704";"0";"0";"0";"0"
"14760";"WK098418  ";"1";"1";"0";"0"
"14761";"BU09841801";"1";"1";"0";"0"
"14762";"WK098419  ";"1";"1";"0";"0"
"14763";"BU09841901";"1";"1";"0";"0"
"14764";"WK098420  ";"17";"6";"8";"3"
"14765";"BU09842001";"17";"6";"8";"3"
"14766";"WK098421  ";"3";"1";"1";"1"
"14767";"BU09842101";"3";"1";"1";"1"
"14768";"WK098422  ";"2";"0";"0";"2"
"14769";"BU09842201";"2";"0";"0";"2"
"14770";"WK098423  ";"1";"1";"0";"0"
"14771";"BU09842301";"1";"1";"0";"0"
"14772";"GM0620    ";"65";"35";"24";"6"
"14773";"WK062000  ";"52";"29";"21";"2"
"14774";"BU06200000";"7";"4";"3";"0"
"14775";"BU06200001";"9";"2";"5";"2"
"14776";"BU06200002";"7";"4";"3";"0"
"14777";"BU06200003";"5";"4";"1";"0"
"14778";"BU06200004";"7";"2";"5";"0"
"14779";"BU06200005";"17";"13";"4";"0"
"14780";"BU06200007";"0";"0";"0";"0"
"14781";"BU06200009";"0";"0";"0";"0"
"14782";"WK062001  ";"6";"4";"0";"2"
"14783";"BU06200100";"0";"0";"0";"0"
"14784";"BU06200101";"3";"2";"0";"1"
"14785";"BU06200107";"0";"0";"0";"0"
"14786";"BU06200108";"3";"2";"0";"1"
"14787";"BU06200109";"0";"0";"0";"0"
"14788";"WK062002  ";"7";"2";"3";"2"
"14789";"BU06200200";"2";"0";"1";"1"
"14790";"BU06200201";"3";"0";"2";"1"
"14791";"BU06200202";"0";"0";"0";"0"
"14792";"BU06200209";"2";"2";"0";"0"
"14793";"GM0622    ";"475";"225";"154";"96"
"14794";"WK062201  ";"157";"82";"49";"26"
"14795";"BU06220101";"12";"4";"5";"3"
"14796";"BU06220102";"56";"30";"16";"10"
"14797";"BU06220103";"85";"45";"27";"13"
"14798";"BU06220104";"4";"3";"1";"0"
"14799";"WK062202  ";"90";"46";"24";"20"
"14800";"BU06220201";"26";"14";"6";"6"
"14801";"BU06220202";"30";"15";"10";"5"
"14802";"BU06220203";"14";"7";"5";"2"
"14803";"BU06220204";"16";"7";"3";"6"
"14804";"BU06220205";"4";"3";"0";"1"
"14805";"WK062203  ";"19";"7";"10";"2"
"14806";"BU06220301";"5";"3";"2";"0"
"14807";"BU06220302";"0";"0";"0";"0"
"14808";"BU06220303";"1";"1";"0";"0"
"14809";"BU06220304";"2";"0";"1";"1"
"14810";"BU06220305";"0";"0";"0";"0"
"14811";"BU06220306";"10";"3";"6";"1"
"14812";"BU06220307";"1";"0";"1";"0"
"14813";"WK062204  ";"47";"19";"14";"14"
"14814";"BU06220401";"2";"0";"2";"0"
"14815";"BU06220402";"32";"18";"10";"4"
"14816";"BU06220403";"13";"1";"2";"10"
"14817";"BU06220404";;;;
"14818";"WK062205  ";"59";"29";"24";"6"
"14819";"BU06220501";"2";"0";"2";"0"
"14820";"BU06220502";"2";"2";"0";"0"
"14821";"BU06220503";"27";"16";"7";"4"
"14822";"BU06220504";"25";"8";"15";"2"
"14823";"BU06220505";"3";"3";"0";"0"
"14824";"WK062206  ";"35";"14";"11";"10"
"14825";"BU06220601";"2";"0";"0";"2"
"14826";"BU06220602";"11";"4";"3";"4"
"14827";"BU06220603";"2";"2";"0";"0"
"14828";"BU06220604";"3";"0";"2";"1"
"14829";"BU06220605";"5";"2";"2";"1"
"14830";"BU06220606";"12";"6";"4";"2"
"14831";"WK062207  ";"59";"22";"21";"16"
"14832";"BU06220701";"3";"0";"2";"1"
"14833";"BU06220702";"13";"6";"4";"3"
"14834";"BU06220703";"0";"0";"0";"0"
"14835";"BU06220704";"23";"9";"7";"7"
"14836";"BU06220705";"0";"0";"0";"0"
"14837";"BU06220706";"17";"7";"6";"4"
"14838";"BU06220707";"0";"0";"0";"0"
"14839";"BU06220708";"3";"0";"2";"1"
"14840";"WK062208  ";"9";"6";"1";"2"
"14841";"BU06220801";"9";"6";"1";"2"
"14842";"GM0096    ";"7";"4";"1";"2"
"14843";"WK009600  ";"7";"4";"1";"2"
"14844";"BU00960000";"6";"3";"1";"2"
"14845";"BU00960009";"1";"1";"0";"0"
"14846";"GM0718    ";"303";"144";"105";"54"
"14847";"WK071801  ";"111";"57";"39";"15"
"14848";"BU07180100";"74";"38";"26";"10"
"14849";"BU07180101";"25";"13";"7";"5"
"14850";"BU07180102";"6";"3";"3";"0"
"14851";"BU07180103";"6";"3";"3";"0"
"14852";"WK071802  ";"98";"42";"34";"22"
"14853";"BU07180200";"6";"2";"3";"1"
"14854";"BU07180201";"14";"5";"7";"2"
"14855";"BU07180202";"20";"4";"11";"5"
"14856";"BU07180203";"4";"3";"1";"0"
"14857";"BU07180204";"2";"2";"0";"0"
"14858";"BU07180205";"3";"1";"0";"2"
"14859";"BU07180206";"23";"11";"5";"7"
"14860";"BU07180207";"8";"6";"2";"0"
"14861";"BU07180208";"4";"1";"1";"2"
"14862";"BU07180209";"14";"7";"4";"3"
"14863";"WK071803  ";"11";"3";"5";"3"
"14864";"BU07180300";"7";"2";"3";"2"
"14865";"BU07180301";"0";"0";"0";"0"
"14866";"BU07180302";"2";"1";"0";"1"
"14867";"BU07180303";"2";"0";"2";"0"
"14868";"WK071804  ";"48";"28";"13";"7"
"14869";"BU07180400";"5";"3";"2";"0"
"14870";"BU07180401";"17";"12";"4";"1"
"14871";"BU07180402";"11";"3";"4";"4"
"14872";"BU07180403";"2";"1";"0";"1"
"14873";"BU07180405";"5";"5";"0";"0"
"14874";"BU07180406";"1";"0";"0";"1"
"14875";"BU07180407";"6";"3";"3";"0"
"14876";"BU07180408";"1";"1";"0";"0"
"14877";"WK071805  ";"23";"11";"8";"4"
"14878";"BU07180500";"7";"5";"2";"0"
"14879";"BU07180501";"4";"2";"2";"0"
"14880";"BU07180502";"2";"0";"2";"0"
"14881";"BU07180503";"4";"1";"1";"2"
"14882";"BU07180504";;;;
"14883";"BU07180505";"4";"2";"1";"1"
"14884";"BU07180506";"2";"1";"0";"1"
"14885";"BU07180507";"0";"0";"0";"0"
"14886";"WK071806  ";"1";"1";"0";"0"
"14887";"BU07180600";"1";"1";"0";"0"
"14888";"BU07180601";"0";"0";"0";"0"
"14889";"BU07180602";"0";"0";"0";"0"
"14890";"BU07180603";"0";"0";"0";"0"
"14891";"WK071807  ";"8";"2";"5";"1"
"14892";"BU07180700";"8";"2";"5";"1"
"14893";"BU07180701";"0";"0";"0";"0"
"14894";"BU07180702";;;;
"14895";"WK071808  ";"3";"0";"1";"2"
"14896";"BU07180800";"3";"0";"1";"2"
"14897";"GM0986    ";"26";"19";"4";"3"
"14898";"WK098601  ";"9";"8";"1";"0"
"14899";"BU09860101";"9";"8";"1";"0"
"14900";"BU09860102";;;;
"14901";"WK098602  ";"9";"5";"1";"3"
"14902";"BU09860201";"9";"5";"1";"3"
"14903";"BU09860202";"0";"0";"0";"0"
"14904";"BU09860203";"0";"0";"0";"0"
"14905";"WK098603  ";"2";"1";"1";"0"
"14906";"BU09860301";"2";"1";"1";"0"
"14907";"BU09860302";"0";"0";"0";"0"
"14908";"BU09860303";"0";"0";"0";"0"
"14909";"WK098604  ";"4";"3";"1";"0"
"14910";"BU09860401";"1";"1";"0";"0"
"14911";"BU09860402";"0";"0";"0";"0"
"14912";"BU09860403";;;;
"14913";"BU09860404";"2";"1";"1";"0"
"14914";"BU09860405";"1";"1";"0";"0"
"14915";"BU09860406";"0";"0";"0";"0"
"14916";"WK098605  ";"0";"0";"0";"0"
"14917";"BU09860501";"0";"0";"0";"0"
"14918";"WK098609  ";"2";"2";"0";"0"
"14919";"BU09860900";"2";"2";"0";"0"
"14920";"GM0626    ";"55";"31";"17";"7"
"14921";"WK062600  ";"55";"31";"17";"7"
"14922";"BU06260001";"11";"6";"4";"1"
"14923";"BU06260002";"5";"4";"0";"1"
"14924";"BU06260004";"2";"1";"0";"1"
"14925";"BU06260006";"2";"1";"0";"1"
"14926";"BU06260007";"11";"3";"6";"2"
"14927";"BU06260008";"2";"2";"0";"0"
"14928";"BU06260009";"3";"1";"1";"1"
"14929";"BU06260010";"6";"3";"3";"0"
"14930";"BU06260011";"10";"7";"3";"0"
"14931";"BU06260012";"1";"1";"0";"0"
"14932";"BU06260013";"1";"1";"0";"0"
"14933";"BU06260014";"1";"1";"0";"0"
"14934";"GM0285    ";"61";"34";"12";"15"
"14935";"WK028500  ";"16";"9";"3";"4"
"14936";"BU02850000";"3";"1";"1";"1"
"14937";"BU02850001";;;;
"14938";"BU02850002";"0";"0";"0";"0"
"14939";"BU02850005";"12";"8";"2";"2"
"14940";"BU02850006";"0";"0";"0";"0"
"14941";"BU02850007";"0";"0";"0";"0"
"14942";"BU02850008";"0";"0";"0";"0"
"14943";"BU02850009";"1";"0";"0";"1"
"14944";"WK028501  ";"32";"15";"8";"9"
"14945";"BU02850100";"13";"9";"3";"1"
"14946";"BU02850101";"3";"0";"1";"2"
"14947";"BU02850102";"8";"2";"3";"3"
"14948";"BU02850103";"0";"0";"0";"0"
"14949";"BU02850104";"0";"0";"0";"0"
"14950";"BU02850105";"4";"2";"1";"1"
"14951";"BU02850106";"0";"0";"0";"0"
"14952";"BU02850107";"2";"0";"0";"2"
"14953";"BU02850108";"2";"2";"0";"0"
"14954";"BU02850109";"0";"0";"0";"0"
"14955";"WK028502  ";"6";"3";"1";"2"
"14956";"BU02850200";"3";"2";"0";"1"
"14957";"BU02850201";"0";"0";"0";"0"
"14958";"BU02850202";;;;
"14959";"BU02850203";"0";"0";"0";"0"
"14960";"BU02850205";"1";"1";"0";"0"
"14961";"BU02850206";"2";"0";"1";"1"
"14962";"BU02850207";"0";"0";"0";"0"
"14963";"BU02850208";"0";"0";"0";"0"
"14964";"BU02850209";"0";"0";"0";"0"
"14965";"WK028503  ";"7";"7";"0";"0"
"14966";"BU02850300";"2";"2";"0";"0"
"14967";"BU02850301";"0";"0";"0";"0"
"14968";"BU02850308";"5";"5";"0";"0"
"14969";"BU02850309";;;;
"14970";"GM0865    ";"108";"49";"35";"24"
"14971";"WK086500  ";"47";"20";"18";"9"
"14972";"BU08650000";"14";"2";"9";"3"
"14973";"BU08650001";"1";"0";"0";"1"
"14974";"BU08650002";"5";"2";"2";"1"
"14975";"BU08650003";"0";"0";"0";"0"
"14976";"BU08650004";"0";"0";"0";"0"
"14977";"BU08650005";"9";"5";"2";"2"
"14978";"BU08650008";"18";"11";"5";"2"
"14979";"BU08650009";"0";"0";"0";"0"
"14980";"WK086501  ";"54";"23";"17";"14"
"14981";"BU08650100";"24";"10";"8";"6"
"14982";"BU08650101";"10";"3";"3";"4"
"14983";"BU08650102";"6";"3";"2";"1"
"14984";"BU08650103";"1";"1";"0";"0"
"14985";"BU08650104";"6";"2";"4";"0"
"14986";"BU08650108";"7";"4";"0";"3"
"14987";"BU08650109";"0";"0";"0";"0"
"14988";"WK086502  ";"7";"6";"0";"1"
"14989";"BU08650200";"5";"4";"0";"1"
"14990";"BU08650209";"2";"2";"0";"0"
"14991";"GM1949    ";"144";"74";"35";"35"
"14992";"WK194900  ";"11";"3";"4";"4"
"14993";"BU19490000";"2";"0";"2";"0"
"14994";"BU19490001";"0";"0";"0";"0"
"14995";"BU19490002";;;;
"14996";"BU19490003";"0";"0";"0";"0"
"14997";"BU19490004";"4";"0";"1";"3"
"14998";"BU19490005";"2";"1";"0";"1"
"14999";"BU19490008";"3";"2";"1";"0"
"15000";"BU19490009";"0";"0";"0";"0"
"15001";"WK194901  ";"9";"3";"3";"3"
"15002";"BU19490100";"4";"3";"1";"0"
"15003";"BU19490101";"4";"0";"2";"2"
"15004";"BU19490102";"0";"0";"0";"0"
"15005";"BU19490103";;;;
"15006";"BU19490108";"1";"0";"0";"1"
"15007";"BU19490109";"0";"0";"0";"0"
"15008";"WK194902  ";"7";"5";"1";"1"
"15009";"BU19490200";"7";"5";"1";"1"
"15010";"BU19490201";"0";"0";"0";"0"
"15011";"WK194903  ";"35";"18";"10";"7"
"15012";"BU19490300";"7";"4";"3";"0"
"15013";"BU19490301";"7";"3";"1";"3"
"15014";"BU19490302";"0";"0";"0";"0"
"15015";"BU19490303";"4";"2";"1";"1"
"15016";"BU19490304";"2";"1";"1";"0"
"15017";"BU19490305";"0";"0";"0";"0"
"15018";"BU19490306";"8";"4";"3";"1"
"15019";"BU19490307";"0";"0";"0";"0"
"15020";"BU19490308";"6";"4";"1";"1"
"15021";"BU19490309";"1";"0";"0";"1"
"15022";"WK194904  ";"8";"3";"3";"2"
"15023";"BU19490400";"0";"0";"0";"0"
"15024";"BU19490401";"0";"0";"0";"0"
"15025";"BU19490402";"0";"0";"0";"0"
"15026";"BU19490403";"7";"3";"3";"1"
"15027";"BU19490404";"1";"0";"0";"1"
"15028";"BU19490407";"0";"0";"0";"0"
"15029";"BU19490408";;;;
"15030";"BU19490409";"0";"0";"0";"0"
"15031";"WK194905  ";"2";"2";"0";"0"
"15032";"BU19490500";"0";"0";"0";"0"
"15033";"BU19490501";"1";"1";"0";"0"
"15034";"BU19490502";"1";"1";"0";"0"
"15035";"BU19490503";"0";"0";"0";"0"
"15036";"BU19490504";"0";"0";"0";"0"
"15037";"BU19490508";;;;
"15038";"BU19490509";"0";"0";"0";"0"
"15039";"WK194906  ";"13";"6";"3";"4"
"15040";"BU19490600";"3";"1";"1";"1"
"15041";"BU19490601";"2";"1";"1";"0"
"15042";"BU19490602";"5";"3";"1";"1"
"15043";"BU19490607";;;;
"15044";"BU19490608";"1";"1";"0";"0"
"15045";"BU19490609";"2";"0";"0";"2"
"15046";"WK194907  ";"8";"2";"4";"2"
"15047";"BU19490700";"1";"0";"0";"1"
"15048";"BU19490701";"0";"0";"0";"0"
"15049";"BU19490702";"6";"2";"3";"1"
"15050";"BU19490707";"0";"0";"0";"0"
"15051";"BU19490708";"1";"0";"1";"0"
"15052";"BU19490709";"0";"0";"0";"0"
"15053";"WK194908  ";"24";"12";"7";"5"
"15054";"BU19490800";"10";"4";"2";"4"
"15055";"BU19490801";"13";"7";"5";"1"
"15056";"BU19490802";"0";"0";"0";"0"
"15057";"BU19490803";"1";"1";"0";"0"
"15058";"WK194909  ";"1";"1";"0";"0"
"15059";"BU19490900";"1";"1";"0";"0"
"15060";"BU19490901";"0";"0";"0";"0"
"15061";"BU19490902";"0";"0";"0";"0"
"15062";"BU19490907";;;;
"15063";"BU19490908";"0";"0";"0";"0"
"15064";"WK194910  ";"0";"0";"0";"0"
"15065";"BU19491002";"0";"0";"0";"0"
"15066";"BU19491008";"0";"0";"0";"0"
"15067";"WK194911  ";"8";"6";"0";"2"
"15068";"BU19491100";"1";"1";"0";"0"
"15069";"BU19491101";"5";"4";"0";"1"
"15070";"BU19491102";"0";"0";"0";"0"
"15071";"BU19491103";;;;
"15072";"BU19491108";"2";"1";"0";"1"
"15073";"BU19491109";"0";"0";"0";"0"
"15074";"WK194912  ";"5";"3";"0";"2"
"15075";"BU19491200";"3";"1";"0";"2"
"15076";"BU19491201";"0";"0";"0";"0"
"15077";"BU19491202";"1";"1";"0";"0"
"15078";"BU19491203";"1";"1";"0";"0"
"15079";"BU19491207";"0";"0";"0";"0"
"15080";"BU19491208";"0";"0";"0";"0"
"15081";"BU19491209";;;;
"15082";"WK194913  ";"10";"7";"0";"3"
"15083";"BU19491300";"10";"7";"0";"3"
"15084";"BU19491301";"0";"0";"0";"0"
"15085";"BU19491309";"0";"0";"0";"0"
"15086";"WK194914  ";"3";"3";"0";"0"
"15087";"BU19491400";"3";"3";"0";"0"
"15088";"BU19491401";"0";"0";"0";"0"
"15089";"BU19491402";"0";"0";"0";"0"
"15090";"BU19491408";"0";"0";"0";"0"
"15091";"BU19491409";"0";"0";"0";"0"
"15092";"GM0866    ";"39";"18";"13";"8"
"15093";"WK086600  ";"39";"18";"13";"8"
"15094";"BU08660000";"16";"6";"5";"5"
"15095";"BU08660001";"9";"4";"4";"1"
"15096";"BU08660002";"6";"3";"2";"1"
"15097";"BU08660003";"7";"4";"2";"1"
"15098";"BU08660009";"1";"1";"0";"0"
"15099";"GM0867    ";"158";"83";"54";"21"
"15100";"WK086700  ";"124";"69";"38";"17"
"15101";"BU08670000";"28";"20";"4";"4"
"15102";"BU08670001";"10";"5";"3";"2"
"15103";"BU08670002";"7";"3";"4";"0"
"15104";"BU08670003";"22";"8";"6";"8"
"15105";"BU08670004";"3";"1";"2";"0"
"15106";"BU08670005";"9";"7";"2";"0"
"15107";"BU08670006";"23";"10";"12";"1"
"15108";"BU08670007";"4";"2";"1";"1"
"15109";"BU08670008";"2";"0";"1";"1"
"15110";"BU08670009";"5";"5";"0";"0"
"15111";"BU08670010";"6";"3";"3";"0"
"15112";"BU08670011";"2";"2";"0";"0"
"15113";"BU08670012";"3";"3";"0";"0"
"15114";"BU08670013";;;;
"15115";"WK086701  ";"26";"11";"13";"2"
"15116";"BU08670100";"5";"1";"3";"1"
"15117";"BU08670101";"12";"7";"4";"1"
"15118";"BU08670102";"2";"0";"2";"0"
"15119";"BU08670103";"0";"0";"0";"0"
"15120";"BU08670104";"7";"3";"4";"0"
"15121";"WK086702  ";"8";"3";"3";"2"
"15122";"BU08670200";"7";"3";"3";"1"
"15123";"BU08670201";"0";"0";"0";"0"
"15124";"BU08670202";"1";"0";"0";"1"
"15125";"BU08670203";"0";"0";"0";"0"
"15126";"GM0627    ";"68";"39";"19";"10"
"15127";"WK062701  ";"10";"4";"4";"2"
"15128";"BU06270101";"2";"1";"1";"0"
"15129";"BU06270102";"1";"0";"0";"1"
"15130";"BU06270103";"0";"0";"0";"0"
"15131";"BU06270104";"2";"2";"0";"0"
"15132";"BU06270105";"0";"0";"0";"0"
"15133";"BU06270106";"5";"1";"3";"1"
"15134";"WK062702  ";"22";"10";"8";"4"
"15135";"BU06270202";"10";"7";"3";"0"
"15136";"BU06270203";"2";"1";"0";"1"
